party,state,representative,sector,industry,ticker,count
,MI,Shri Thanedar,Finance,Investment Managers,APO,3
Democrat,MN,Dean Phillips,Finance,Investment Managers,BEN,1
Democrat,CA,Gilbert Cisneros,Finance,Investment Managers,BEN,2
Democrat,NJ,Josh Gottheimer,Finance,Investment Managers,BEN,8
Democrat,FL,Kathy Castor,Finance,Investment Managers,BEN,1
Republican,MI,Peter Meijer,Finance,Investment Managers,BEN,1
Democrat,CA,Alan S. Lowenthal,Finance,Investment Managers,BX,9
Democrat,MI,Debbie Dingell,Finance,Investment Managers,BX,2
Democrat,OR,Earl Blumenauer,Finance,Investment Managers,BX,1
Republican,FL,Francis Rooney,Finance,Investment Managers,BX,2
Democrat,NJ,Josh Gottheimer,Finance,Investment Managers,BX,12
Democrat,FL,Kathy Castor,Finance,Investment Managers,BX,1
Democrat,NC,Kathy Manning,Finance,Investment Managers,BX,1
Republican,TX,K. Michael Conaway,Finance,Investment Managers,BX,3
Democrat,OR,Kurt Schrader,Finance,Investment Managers,BX,4
Republican,TX,Michael C. Burgess,Finance,Investment Managers,BX,3
,MI,Shri Thanedar,Finance,Investment Managers,BX,1
Democrat,CA,Zoe Lofgren,Finance,Investment Managers,BX,2
Democrat,PA,Dwight Evans,Finance,Investment Managers,CG,3
,MI,Shri Thanedar,Finance,Investment Managers,CG,3
Democrat,NY,Thomas Suozzi,Finance,Investment Managers,CG,2
Democrat,CA,Gilbert Cisneros,Finance,Investment Managers,CNS,2
Republican,TX,August Lee Pfluger,Finance,Investment Managers,FUND,2
Democrat,NJ,Josh Gottheimer,Finance,Investment Managers,HLI,1
Republican,NC,Virginia Foxx,Finance,Investment Managers,HTGC,5
Democrat,MN,Dean Phillips,Finance,Investment Managers,IVZ,2
Democrat,CA,Gilbert Cisneros,Finance,Investment Managers,IVZ,1
Republican,TX,K. Michael Conaway,Finance,Investment Managers,IVZ,2
Democrat,IA,Cynthia Axne,Finance,Investment Managers,KKR,4
Republican,FL,Francis Rooney,Finance,Investment Managers,KKR,1
Democrat,FL,Lois Frankel,Finance,Investment Managers,KKR,4
Republican,TX,Patrick Fallon,Finance,Investment Managers,KKR,2
Republican,MI,Peter Meijer,Finance,Investment Managers,KKR,1
Democrat,CA,Ro Khanna,Finance,Investment Managers,KKR,3
,MI,Shri Thanedar,Finance,Investment Managers,KKR,1
Republican,MI,Fred Upton,Finance,Investment Managers,MARA,1
Democrat,MN,Dean Phillips,Finance,Investment Managers,PFG,1
Democrat,CA,Gilbert Cisneros,Finance,Investment Managers,PFG,1
Democrat,OR,Kurt Schrader,Finance,Investment Managers,PFG,1
Republican,NC,Virginia Foxx,Finance,Investment Managers,SCU,4
Democrat,NJ,Bill Pascrell,Finance,Investment Managers,TYG,1
Republican,FL,Maria Elvira Salazar,Finance,Investment Managers,TYG,3
Republican,MT,Greg Gianforte,Finance,Life Insurance,AEG,1
Republican,NC,Virginia Foxx,Finance,Life Insurance,AEG,2
Republican,MI,Peter Meijer,Finance,Life Insurance,ATH,1
Democrat,CA,Gilbert Cisneros,Finance,Life Insurance,BHF,1
,IL,Jonathan Jackson,Finance,Life Insurance,BHF,2
Democrat,MN,Dean Phillips,Finance,Life Insurance,LNC,1
Democrat,CA,Gilbert Cisneros,Finance,Life Insurance,LNC,1
Democrat,CA,Gilbert Cisneros,Finance,Life Insurance,MET,1
Democrat,NY,Joseph D. Morelle,Finance,Life Insurance,MET,1
Democrat,IL,Marie Newman,Finance,Life Insurance,MET,9
Democrat,NJ,Mikie Sherrill,Finance,Life Insurance,MET,1
Democrat,CA,Ro Khanna,Finance,Life Insurance,MET,6
Republican,NY,Chris Jacobs,Finance,Life Insurance,PRU,1
Democrat,NC,David E. Price,Finance,Life Insurance,PRU,2
Democrat,MN,Dean Phillips,Finance,Life Insurance,PRU,1
Democrat,CA,Gilbert Cisneros,Finance,Life Insurance,PRU,1
Democrat,NY,Joseph D. Morelle,Finance,Life Insurance,PRU,1
Democrat,NJ,Mikie Sherrill,Finance,Life Insurance,PRU,3
Democrat,CA,Zoe Lofgren,Finance,Life Insurance,PRU,1
Republican,MT,Greg Gianforte,Finance,Life Insurance,PUK,1
Democrat,FL,Donna Shalala,Finance,Life Insurance,RGA,1
Democrat,CA,Sara Jacobs,Finance,Life Insurance,RGA,1
Democrat,CA,Gilbert Cisneros,Finance,Major Banks,ABCB,2
Democrat,NJ,Josh Gottheimer,Finance,Major Banks,ABCB,3
Republican,WI,Mike Gallagher,Finance,Major Banks,AROW,1
Republican,NY,Chris Jacobs,Finance,Major Banks,ASB,1
Republican,NY,Andrew Garbarino,Finance,Major Banks,BAC,1
Republican,TX,August Lee Pfluger,Finance,Major Banks,BAC,1
Republican,UT,Blake Moore,Finance,Major Banks,BAC,6
Republican,NY,Chris Jacobs,Finance,Major Banks,BAC,4
Democrat,MN,Dean Phillips,Finance,Major Banks,BAC,1
Democrat,OR,Earl Blumenauer,Finance,Major Banks,BAC,4
Republican,KY,James Comer,Finance,Major Banks,BAC,1
Republican,KY,John A. Yarmuth,Finance,Major Banks,BAC,2
Republican,UT,John Curtis,Finance,Major Banks,BAC,4
Republican,FL,John Rutherford,Finance,Major Banks,BAC,1
Democrat,FL,Kathy Castor,Finance,Major Banks,BAC,1
Democrat,NC,Kathy Manning,Finance,Major Banks,BAC,1
Republican,TX,Kenny Marchant,Finance,Major Banks,BAC,2
Democrat,OR,Kurt Schrader,Finance,Major Banks,BAC,1
Democrat,CA,Linda T. Sanchez,Finance,Major Banks,BAC,1
Republican,WI,Mike Gallagher,Finance,Major Banks,BAC,1
Democrat,NJ,Mikie Sherrill,Finance,Major Banks,BAC,1
Republican,AL,Mo Brooks,Finance,Major Banks,BAC,1
Republican,MI,Peter Meijer,Finance,Major Banks,BAC,1
Democrat,CA,Ro Khanna,Finance,Major Banks,BAC,2
Democrat,NV,Susie Lee,Finance,Major Banks,BAC,1
Democrat,SC,William R. Timmons,Finance,Major Banks,BAC,1
Democrat,CA,Zoe Lofgren,Finance,Major Banks,BAC,2
Democrat,MN,Dean Phillips,Finance,Major Banks,BK,1
Democrat,FL,Donna Shalala,Finance,Major Banks,BK,3
Democrat,CA,Gilbert Cisneros,Finance,Major Banks,BK,3
Republican,FL,John Rutherford,Finance,Major Banks,BK,1
Democrat,CA,Sara Jacobs,Finance,Major Banks,BK,1
Democrat,NY,Thomas Suozzi,Finance,Major Banks,BK,1
Democrat,FL,Lois Frankel,Finance,Major Banks,BOH,3
Democrat,CA,Alan S. Lowenthal,Finance,Major Banks,C,3
Republican,TN,David P. Roe,Finance,Major Banks,C,1
Democrat,MD,David Trone,Finance,Major Banks,C,2
Democrat,MN,Dean Phillips,Finance,Major Banks,C,1
Democrat,VA,"Donald S. Beyer, Jr.",Finance,Major Banks,C,9
Democrat,OR,Earl Blumenauer,Finance,Major Banks,C,3
Democrat,NJ,Frank Pallone,Finance,Major Banks,C,1
Republican,LA,Garret Graves,Finance,Major Banks,C,1
Democrat,CA,Gilbert Cisneros,Finance,Major Banks,C,2
Democrat,CT,Joe Courtney,Finance,Major Banks,C,3
Republican,KY,John A. Yarmuth,Finance,Major Banks,C,2
Republican,UT,John Curtis,Finance,Major Banks,C,3
Democrat,NC,Kathy Manning,Finance,Major Banks,C,1
Republican,OK,Kevin Hern,Finance,Major Banks,C,2
Democrat,OR,Kurt Schrader,Finance,Major Banks,C,6
Democrat,FL,Lois Frankel,Finance,Major Banks,C,7
Republican,TX,Michael T. McCaul,Finance,Major Banks,C,4
Democrat,NY,Thomas Suozzi,Finance,Major Banks,C,1
Democrat,CA,Zoe Lofgren,Finance,Major Banks,C,1
Democrat,FL,Donna Shalala,Finance,Major Banks,CATY,2
Democrat,NJ,Josh Gottheimer,Finance,Major Banks,CATY,2
Democrat,MN,Dean Phillips,Finance,Major Banks,CFG,2
Democrat,CA,Gilbert Cisneros,Finance,Major Banks,CFG,1
Democrat,NC,Kathy Manning,Finance,Major Banks,CFG,1
Republican,TX,Michael T. McCaul,Finance,Major Banks,CFR,4
Democrat,NJ,Mikie Sherrill,Finance,Major Banks,CFR,1
Democrat,MN,Dean Phillips,Finance,Major Banks,CMA,3
Democrat,CA,Gilbert Cisneros,Finance,Major Banks,CMA,1
Democrat,MN,Dean Phillips,Finance,Major Banks,COF,1
Democrat,CA,Gilbert Cisneros,Finance,Major Banks,COF,1
Democrat,CT,Joe Courtney,Finance,Major Banks,COF,2
Democrat,NJ,Josh Gottheimer,Finance,Major Banks,COF,6
Democrat,NJ,Mikie Sherrill,Finance,Major Banks,COF,1
Democrat,MA,William R. Keating,Finance,Major Banks,COF,1
Republican,KY,James Comer,Finance,Major Banks,CTBI,1
Democrat,CA,Gilbert Cisneros,Finance,Major Banks,EBSB,3
Democrat,NJ,Josh Gottheimer,Finance,Major Banks,EBSB,2
Democrat,FL,Donna Shalala,Finance,Major Banks,EGBN,1
Democrat,FL,Donna Shalala,Finance,Major Banks,FFIN,1
Democrat,FL,Lois Frankel,Finance,Major Banks,FHB,2
Republican,NY,Chris Jacobs,Finance,Major Banks,FHN,3
Democrat,TN,Steve Cohen,Finance,Major Banks,FHN,5
Democrat,NV,Susie Lee,Finance,Major Banks,FHN,1
Democrat,CA,Zoe Lofgren,Finance,Major Banks,FHN,1
Democrat,FL,Donna Shalala,Finance,Major Banks,FIBK,1
Democrat,NY,Joseph D. Morelle,Finance,Major Banks,FISI,1
Democrat,MN,Dean Phillips,Finance,Major Banks,FITB,1
Democrat,CA,Gilbert Cisneros,Finance,Major Banks,FITB,1
Democrat,OR,Kurt Schrader,Finance,Major Banks,FITB,2
Republican,MI,Peter Meijer,Finance,Major Banks,FITB,1
Democrat,VA,"Robert C. ""Bobby"" Scott",Finance,Major Banks,FITB,1
Democrat,CA,Zoe Lofgren,Finance,Major Banks,FITB,1
Republican,NY,Chris Jacobs,Finance,Major Banks,FNB,1
Democrat,FL,Donna Shalala,Finance,Major Banks,FNB,2
Democrat,CA,Gilbert Cisneros,Finance,Major Banks,GBCI,1
Democrat,NJ,Josh Gottheimer,Finance,Major Banks,GBCI,1
Democrat,MN,Dean Phillips,Finance,Major Banks,HBAN,1
Democrat,CA,Gilbert Cisneros,Finance,Major Banks,HBAN,1
Democrat,FL,Lois Frankel,Finance,Major Banks,HBAN,1
Democrat,NJ,Josh Gottheimer,Finance,Major Banks,INDB,1
Democrat,FL,Donna Shalala,Finance,Major Banks,ITUB,3
Republican,MT,Greg Gianforte,Finance,Major Banks,ITUB,2
Democrat,NJ,Josh Gottheimer,Finance,Major Banks,ITUB,3
Republican,MI,Peter Meijer,Finance,Major Banks,ITUB,2
Democrat,CA,Alan S. Lowenthal,Finance,Major Banks,JPM,5
Republican,NY,Chris Jacobs,Finance,Major Banks,JPM,3
Democrat,IA,Cynthia Axne,Finance,Major Banks,JPM,4
Republican,PA,Daniel Meuser,Finance,Major Banks,JPM,1
Democrat,MD,David Trone,Finance,Major Banks,JPM,1
Democrat,MN,Dean Phillips,Finance,Major Banks,JPM,5
Democrat,VA,"Donald S. Beyer, Jr.",Finance,Major Banks,JPM,5
Democrat,FL,Donna Shalala,Finance,Major Banks,JPM,3
Democrat,OR,Earl Blumenauer,Finance,Major Banks,JPM,1
Democrat,CT,Joe Courtney,Finance,Major Banks,JPM,2
Republican,KY,John A. Yarmuth,Finance,Major Banks,JPM,2
Democrat,CT,John B. Larson,Finance,Major Banks,JPM,1
Republican,UT,John Curtis,Finance,Major Banks,JPM,3
Republican,FL,John Rutherford,Finance,Major Banks,JPM,1
Democrat,NJ,Josh Gottheimer,Finance,Major Banks,JPM,2
Democrat,MA,Katherine M. Clark,Finance,Major Banks,JPM,2
Democrat,NC,Kathy Manning,Finance,Major Banks,JPM,1
Republican,TX,Kenny Marchant,Finance,Major Banks,JPM,2
Republican,OK,Kevin Hern,Finance,Major Banks,JPM,11
Democrat,WA,Kim Schrier,Finance,Major Banks,JPM,1
Republican,TX,K. Michael Conaway,Finance,Major Banks,JPM,4
Democrat,OR,Kurt Schrader,Finance,Major Banks,JPM,7
Democrat,FL,Lois Frankel,Finance,Major Banks,JPM,2
Republican,GA,Marjorie Taylor Greene,Finance,Major Banks,JPM,2
Republican,FL,Neal P. Dunn,Finance,Major Banks,JPM,1
Republican,MI,Peter Meijer,Finance,Major Banks,JPM,1
Republican,TX,Pete Sessions,Finance,Major Banks,JPM,1
Democrat,VA,"Robert C. ""Bobby"" Scott",Finance,Major Banks,JPM,1
Democrat,CA,Ro Khanna,Finance,Major Banks,JPM,4
Republican,FL,Scott Franklin,Finance,Major Banks,JPM,1
Democrat,MA,William R. Keating,Finance,Major Banks,JPM,2
Democrat,CA,Zoe Lofgren,Finance,Major Banks,JPM,3
Democrat,MN,Dean Phillips,Finance,Major Banks,KEY,1
Democrat,OR,Earl Blumenauer,Finance,Major Banks,KEY,1
Democrat,CA,Gilbert Cisneros,Finance,Major Banks,KEY,2
Democrat,NV,Susie Lee,Finance,Major Banks,KEY,2
Republican,MT,Greg Gianforte,Finance,Major Banks,MFG,2
Republican,NY,Chris Jacobs,Finance,Major Banks,MTB,2
Democrat,MN,Dean Phillips,Finance,Major Banks,MTB,1
Democrat,FL,Lois Frankel,Finance,Major Banks,MTB,1
Democrat,NJ,Mikie Sherrill,Finance,Major Banks,MTB,3
Republican,NY,Chris Jacobs,Finance,Major Banks,NWBI,1
Democrat,TN,Steve Cohen,Finance,Major Banks,OZKAP,2
Democrat,FL,Donna Shalala,Finance,Major Banks,PACW,1
Democrat,FL,Donna Shalala,Finance,Major Banks,PB,1
Democrat,MN,Dean Phillips,Finance,Major Banks,PNC,1
Democrat,VA,"Donald S. Beyer, Jr.",Finance,Major Banks,PNC,1
Democrat,CA,Gilbert Cisneros,Finance,Major Banks,PNC,1
,FL,Jared Moskowitz,Finance,Major Banks,PNC,1
Republican,TX,K. Michael Conaway,Finance,Major Banks,PNC,4
Democrat,FL,Lois Frankel,Finance,Major Banks,PNC,4
Democrat,NJ,Mikie Sherrill,Finance,Major Banks,PNC,1
Republican,MI,Peter Meijer,Finance,Major Banks,PNC,1
Republican,VA,Robert J. Wittman,Finance,Major Banks,PNC,1
Republican,FL,Scott Franklin,Finance,Major Banks,PNC,1
Democrat,MA,William R. Keating,Finance,Major Banks,PNC,2
Democrat,CA,Zoe Lofgren,Finance,Major Banks,PNC,1
Republican,TN,"Charles J. ""Chuck"" Fleischmann",Finance,Major Banks,PNFP,1
Democrat,CA,Gilbert Cisneros,Finance,Major Banks,PPBI,4
Democrat,NJ,Josh Gottheimer,Finance,Major Banks,PPBI,2
Republican,KY,James Comer,Finance,Major Banks,RBCAA,2
Republican,FL,Gus M. Bilirakis,Finance,Major Banks,RF,1
Republican,WI,Mike Gallagher,Finance,Major Banks,RF,1
Democrat,TN,Steve Cohen,Finance,Major Banks,RF,1
Democrat,CA,Gilbert Cisneros,Finance,Major Banks,SBCF,2
,FL,Jared Moskowitz,Finance,Major Banks,SBCF,2
Democrat,NJ,Josh Gottheimer,Finance,Major Banks,SBCF,3
Democrat,SC,William R. Timmons,Finance,Major Banks,SFST,1
Democrat,OR,Earl Blumenauer,Finance,Major Banks,SIVB,1
Democrat,NJ,Josh Gottheimer,Finance,Major Banks,SIVB,6
Republican,MI,Peter Meijer,Finance,Major Banks,SIVB,1
Democrat,FL,W. Gregory Steube,Finance,Major Banks,SNV,13
Republican,GA,Richard W. Allen,Finance,Major Banks,SSB,4
Republican,NY,Chris Jacobs,Finance,Major Banks,STT,2
Democrat,OR,Earl Blumenauer,Finance,Major Banks,STT,1
Democrat,CA,Gilbert Cisneros,Finance,Major Banks,STT,1
Democrat,MA,Katherine M. Clark,Finance,Major Banks,STT,3
Democrat,FL,Lois Frankel,Finance,Major Banks,STT,2
Republican,MI,Peter Meijer,Finance,Major Banks,STT,1
Republican,TX,Kenny Marchant,Finance,Major Banks,TCBI,1
Republican,NY,Chris Jacobs,Finance,Major Banks,TFC,1
Republican,TN,David P. Roe,Finance,Major Banks,TFC,1
Democrat,MN,Dean Phillips,Finance,Major Banks,TFC,3
Democrat,CA,Gilbert Cisneros,Finance,Major Banks,TFC,2
Democrat,CT,Joe Courtney,Finance,Major Banks,TFC,2
Republican,FL,John Rutherford,Finance,Major Banks,TFC,1
Democrat,OR,Kurt Schrader,Finance,Major Banks,TFC,1
Democrat,FL,Lois Frankel,Finance,Major Banks,TFC,1
Republican,GA,Marjorie Taylor Greene,Finance,Major Banks,TFC,2
Democrat,NJ,Mikie Sherrill,Finance,Major Banks,TFC,1
Republican,AL,Mo Brooks,Finance,Major Banks,TFC,2
Republican,MI,Peter Meijer,Finance,Major Banks,TFC,1
Republican,GA,Richard W. Allen,Finance,Major Banks,TFC,1
Democrat,FL,Donna Shalala,Finance,Major Banks,TRMK,1
Republican,MT,Greg Gianforte,Finance,Major Banks,UBS,1
Republican,FL,John Rutherford,Finance,Major Banks,UBS,1
Democrat,MA,Katherine M. Clark,Finance,Major Banks,UBS,4
Democrat,CA,Linda T. Sanchez,Finance,Major Banks,UBS,1
Republican,CA,Mike Garcia,Finance,Major Banks,UBS,1
Democrat,NJ,Mikie Sherrill,Finance,Major Banks,UBS,6
Republican,NY,Chris Jacobs,Finance,Major Banks,UBSI,1
Democrat,FL,Donna Shalala,Finance,Major Banks,UBSI,2
Democrat,CA,Gilbert Cisneros,Finance,Major Banks,UBSI,3
Democrat,NJ,Josh Gottheimer,Finance,Major Banks,UBSI,3
Democrat,FL,Lois Frankel,Finance,Major Banks,UBSI,1
Republican,WV,Carol Devine Miller,Finance,Major Banks,USB,1
Democrat,IA,Cynthia Axne,Finance,Major Banks,USB,1
Democrat,MN,Dean Phillips,Finance,Major Banks,USB,2
Democrat,OR,Earl Blumenauer,Finance,Major Banks,USB,3
Democrat,CO,Ed Perlmutter,Finance,Major Banks,USB,2
Democrat,CA,Gilbert Cisneros,Finance,Major Banks,USB,4
Republican,KY,John A. Yarmuth,Finance,Major Banks,USB,1
Republican,FL,John Rutherford,Finance,Major Banks,USB,1
Republican,TX,K. Michael Conaway,Finance,Major Banks,USB,2
Democrat,FL,Lois Frankel,Finance,Major Banks,USB,5
Republican,ID,Michael K. Simpson,Finance,Major Banks,USB,1
Democrat,NJ,Mikie Sherrill,Finance,Major Banks,USB,1
Republican,FL,Neal P. Dunn,Finance,Major Banks,USB,1
Republican,MI,Peter Meijer,Finance,Major Banks,USB,1
Democrat,VT,Peter Welch,Finance,Major Banks,USB,1
Democrat,CA,Zoe Lofgren,Finance,Major Banks,USB,1
Democrat,NJ,Josh Gottheimer,Finance,Major Banks,VBTX,3
Republican,CA,James M. Costa,Finance,Major Banks,WABC,1
Democrat,FL,Donna Shalala,Finance,Major Banks,WAFD,2
Democrat,CA,Gilbert Cisneros,Finance,Major Banks,WBS,2
Democrat,NJ,Josh Gottheimer,Finance,Major Banks,WBS,3
Democrat,CA,Alan S. Lowenthal,Finance,Major Banks,WFC,1
Republican,TX,August Lee Pfluger,Finance,Major Banks,WFC,1
Democrat,IA,Cynthia Axne,Finance,Major Banks,WFC,5
Republican,TN,David P. Roe,Finance,Major Banks,WFC,1
Democrat,MN,Dean Phillips,Finance,Major Banks,WFC,10
Democrat,FL,Donna Shalala,Finance,Major Banks,WFC,3
Democrat,CA,Gilbert Cisneros,Finance,Major Banks,WFC,6
Republican,KY,John A. Yarmuth,Finance,Major Banks,WFC,1
Republican,FL,John Rutherford,Finance,Major Banks,WFC,1
Democrat,NJ,Josh Gottheimer,Finance,Major Banks,WFC,1
Democrat,FL,Lois Frankel,Finance,Major Banks,WFC,2
Republican,WI,Mike Gallagher,Finance,Major Banks,WFC,1
Democrat,NJ,Mikie Sherrill,Finance,Major Banks,WFC,1
Republican,AL,Mo Brooks,Finance,Major Banks,WFC,1
Democrat,VT,Peter Welch,Finance,Major Banks,WFC,1
Democrat,CA,Ro Khanna,Finance,Major Banks,WFC,1
Republican,KS,Ron Estes,Finance,Major Banks,WFC,2
Republican,OK,Stephanie Bice,Finance,Major Banks,WFC,1
Republican,OK,Tom Cole,Finance,Major Banks,WFC,1
Democrat,CA,Zoe Lofgren,Finance,Major Banks,WFC,1
Democrat,MN,Dean Phillips,Finance,Major Banks,WTFC,1
Democrat,MN,Dean Phillips,Finance,Major Banks,ZION,1
Democrat,FL,Donna Shalala,Finance,Major Banks,ZION,1
Democrat,NC,Deborah K. Ross,Basic Industries,Major Chemicals,ALB,1
Democrat,CA,Gilbert Cisneros,Basic Industries,Major Chemicals,ALB,1
Republican,GA,Richard W. Allen,Basic Industries,Major Chemicals,ALB,2
Democrat,CA,Ro Khanna,Basic Industries,Major Chemicals,ALB,1
Democrat,CA,Alan S. Lowenthal,Basic Industries,Major Chemicals,APD,2
Republican,WV,Carol Devine Miller,Basic Industries,Major Chemicals,APD,1
Democrat,OR,Earl Blumenauer,Basic Industries,Major Chemicals,APD,3
Republican,KY,John A. Yarmuth,Basic Industries,Major Chemicals,APD,2
Democrat,NJ,Josh Gottheimer,Basic Industries,Major Chemicals,APD,7
Democrat,NC,Kathy Manning,Basic Industries,Major Chemicals,APD,3
Democrat,OR,Kurt Schrader,Basic Industries,Major Chemicals,APD,5
Democrat,NJ,Mikie Sherrill,Basic Industries,Major Chemicals,APD,1
Republican,MI,Peter Meijer,Basic Industries,Major Chemicals,APD,1
Democrat,VA,"Robert C. ""Bobby"" Scott",Basic Industries,Major Chemicals,APD,1
Democrat,FL,Donna Shalala,Basic Industries,Major Chemicals,BCPC,1
Democrat,CA,Gilbert Cisneros,Basic Industries,Major Chemicals,BCPC,1
Democrat,NJ,Josh Gottheimer,Basic Industries,Major Chemicals,BCPC,1
Democrat,PA,Dwight Evans,Basic Industries,Major Chemicals,CE,2
Republican,WI,Mike Gallagher,Basic Industries,Major Chemicals,GRA,1
Democrat,FL,Lois Frankel,Basic Industries,Major Chemicals,HUN,1
Republican,MI,Peter Meijer,Basic Industries,Major Chemicals,HUN,1
Democrat,FL,Lois Frankel,Basic Industries,Major Chemicals,HXL,6
Democrat,CA,Sara Jacobs,Basic Industries,Major Chemicals,HXL,1
Democrat,NV,Susie Lee,Basic Industries,Major Chemicals,HXL,3
Democrat,MN,Dean Phillips,Basic Industries,Major Chemicals,LYB,2
Democrat,CA,Gilbert Cisneros,Basic Industries,Major Chemicals,LYB,1
Republican,MI,Peter Meijer,Basic Industries,Major Chemicals,LYB,1
Republican,KY,James Comer,Basic Industries,Major Chemicals,WLK,2
Republican,MI,Peter Meijer,Basic Industries,Major Chemicals,WLK,1
Democrat,NV,Susie Lee,Basic Industries,Major Chemicals,WLK,3
Democrat,CA,Gilbert Cisneros,Industrials,Major Chemicals,AVNT,1
